,seeker_post,response_post,ER_level,EX_level,IP_level,indices_seeker,familiarity_seeker,goal_support_seeker,suddenness_seeker,social_norms_seeker,not_consider_seeker,chance_responsblt_seeker,self_responsblt_seeker,other_control_seeker,pleasantness_seeker,predict_conseq_seeker,accept_conseq_seeker,predict_event_seeker,urgency_seeker,other_responsblt_seeker,self_control_seeker,chance_control_seeker,standards_seeker,goal_relevance_seeker,attention_seeker,unpleasantness_seeker,indices_response,familiarity_response,goal_support_response,suddenness_response,social_norms_response,not_consider_response,chance_responsblt_response,self_responsblt_response,other_control_response,pleasantness_response,predict_conseq_response,accept_conseq_response,predict_event_response,urgency_response,other_responsblt_response,self_control_response,chance_control_response,standards_response,goal_relevance_response,attention_response,unpleasantness_response
1661,I deserve to die alone.. That way I don't drag anyone else down with me.,"No one deserves to be alone. You sound like you're going through a hard time. I am, too, but lately I've been feeling more confident and hopeful. What's bothering you? You seen like you might think you'll be alone forever.",0,2,2,1,0.5019274950027466,0.14086873829364777,0.4212248921394348,0.34925782680511475,0.5283176302909851,0.3139193058013916,0.6855506896972656,0.6010215878486633,0.2243693470954895,0.5236945152282715,0.5446633696556091,0.5186405777931213,0.5576813817024231,0.5151686668395996,0.46662071347236633,0.21701408922672272,0.484994113445282,0.5277881622314453,0.6250852942466736,0.6615621447563171,0,0.499320387840271,0.19874906539916992,0.6405683755874634,0.29560500383377075,0.5444413423538208,0.21683369576931,0.3810102045536041,0.584057092666626,0.31502392888069153,0.5501505732536316,0.4903021454811096,0.4551461338996887,0.5036563873291016,0.6504695415496826,0.3706687390804291,0.27225178480148315,0.40820613503456116,0.4927680790424347,0.6832205057144165,0.7294822931289673
1662,I fucking hate weekends. I'm always so anxious about the weekend coming because I know I'm going to be alone the entire time.,Make him take you to a movie or something,0,0,0,1,0.6065513491630554,0.2564821243286133,0.38910534977912903,0.3028910160064697,0.5847895741462708,0.2821086645126343,0.6873900294303894,0.49311313033103943,0.1570855975151062,0.5474796295166016,0.5682133436203003,0.5422477722167969,0.5898705720901489,0.42019519209861755,0.5932641625404358,0.23136006295681,0.4531828761100769,0.43396174907684326,0.5712766647338867,0.7276045083999634,0,0.6658760905265808,0.3385063409805298,0.6524672508239746,0.32580190896987915,0.4015786349773407,0.19275520741939545,0.4175688922405243,0.7137897610664368,0.48879435658454895,0.5845516920089722,0.5773820281028748,0.4472935199737549,0.5913074612617493,0.8559190630912781,0.44595861434936523,0.15139199793338776,0.48082879185676575,0.3684200048446655,0.7101970911026001,0.41390299797058105
1663,"Every body know i want to kill myself but nobody care. A few month ago, i told to my mum the fact that i whas thinking of killing myself, and she didn't even react to it, so now i'm just lost on my way to sucide (Sry for my bad english)","Maybe she just didn't know how to react to it... or just in shock. i think you should see a therapist because it seems that you're a danger to yourself or you could talk to a close friend about your suicidal thoughts. There's more to life than people's validation about you, trust me. It really gets better overtime. Bad thoughts will come and it will pass, you need to find support of others to overcome it.",1,0,0,1,0.46035152673721313,0.2600218951702118,0.577653706073761,0.2671838402748108,0.48945075273513794,0.3632025122642517,0.48149949312210083,0.5062877535820007,0.33676838874816895,0.4659704864025116,0.5366623997688293,0.4463103711605072,0.45232072472572327,0.5426958799362183,0.43388041853904724,0.407198965549469,0.3921325206756592,0.46741461753845215,0.6387613415718079,0.6645634174346924,0,0.48862525820732117,0.22757315635681152,0.47713175415992737,0.29102620482444763,0.46410614252090454,0.34556055068969727,0.26975658535957336,0.5488811135292053,0.27442803978919983,0.48534896969795227,0.44627806544303894,0.3980066776275635,0.402843713760376,0.7165346741676331,0.3093390464782715,0.31638866662979126,0.4757365882396698,0.5460256338119507,0.6977705955505371,0.739669144153595
1664,"Drunk now. So I'm drunk while writing this on my phone but trying to make readable. This girl broke up with me back in late December. Before that happened I was pretty depressed but pretended I wasn't. That's basically what ruined things between us. Since the break up I've been trying to clean myself up. Every once and a while I get up and feel so sad that I want to kill myself. But like now, I'll just get drunk and pretend like I'm okay with this pain. I don't know. I feel so destroyed when people tell me to get over her when she was the one that showed how beautiful live could be. Fuck. I sound like such a romantic. I wish I could just force myself to make me a death trap. Thinking about my guinea pigs makes me want to live so that I can take care of them. I'm so fucking sad. Wish i was in a worse position because I feel like a shit head whining while other people are actually trying to live. Thank you bye",Feel free to Pm me Ive been through almost the same thing and overcame it,1,0,2,1,0.42521727085113525,0.29864829778671265,0.49657830595970154,0.43254202604293823,0.5416660308837891,0.2747524380683899,0.43569478392601013,0.5778006315231323,0.2680022716522217,0.35721391439437866,0.4855663776397705,0.29306942224502563,0.6973671317100525,0.534321665763855,0.2984447777271271,0.265283465385437,0.6028571724891663,0.6485962867736816,0.7079146504402161,0.5982507467269897,0,0.4899161756038666,0.28113147616386414,0.6826436519622803,0.1958438754081726,0.44645974040031433,0.3493916094303131,0.6961275339126587,0.5961322784423828,0.4357135593891144,0.576095700263977,0.614668607711792,0.5433226227760315,0.5415247678756714,0.6428812146186829,0.5671364068984985,0.5579538941383362,0.33737078309059143,0.5644127130508423,0.7910429239273071,0.805480420589447
1665,I cannot sleep!. Please why can't my brain just relax :(,"It's only about 1:45, there's still time to get some sleep, even if you're up early. Ultimately worrying about sleep isn't going to help you relax, and that's just going to make it harder to sleep. Try to think about something else",0,0,0,1,0.5390961170196533,0.2760305404663086,0.5836042761802673,0.23857207596302032,0.461808979511261,0.3672972321510315,0.5190801024436951,0.3929244577884674,0.15637017786502838,0.4850303530693054,0.47902655601501465,0.3940802812576294,0.5592383742332458,0.3801729679107666,0.4502052962779999,0.2588883638381958,0.47867685556411743,0.5160548686981201,0.5415407419204712,0.5167539715766907,0,0.5892042517662048,0.3594101667404175,0.5127013921737671,0.07407829165458679,0.5272154211997986,0.2400960773229599,0.6177229285240173,0.572197675704956,0.3224504292011261,0.5239290595054626,0.5450485348701477,0.3884229063987732,0.44779980182647705,0.6890855431556702,0.5431346893310547,0.2566724419593811,0.4017045199871063,0.5059291124343872,0.6562973856925964,0.5756921172142029
1666,"Sleep is always a factor in controlling my depression. When I lack sleep or even the fog just kept being heavy and heavier each time. Even people notice it, that when sleepy or sleep, my face looked scary to them. Is anyone else like this?","I have major issues with sleeping too much. I can't sleep when I want to at night and then I sleep all day. I set an alarm to wake me up at 12 and usually snooze it for an hour. If I turn it off then I don't get up until 4PM. I can't say I get any sort of fog feeling though, just incredibly tired.",0,0,2,1,0.5154125690460205,0.21348752081394196,0.5789666771888733,0.34157779812812805,0.5598558783531189,0.31407541036605835,0.3790319859981537,0.553668200969696,0.16016723215579987,0.5225838422775269,0.5536376237869263,0.4163445830345154,0.5259103178977966,0.6483194828033447,0.34847113490104675,0.2586787939071655,0.43852367997169495,0.477973997592926,0.6503344774246216,0.7427152991294861,0,0.5756213665008545,0.1820831149816513,0.5206373929977417,0.20870298147201538,0.6198489665985107,0.3542128801345825,0.5960999727249146,0.384747177362442,-0.010164384730160236,0.4861128330230713,0.5199341177940369,0.5398169159889221,0.46981188654899597,0.3585483431816101,0.4310742914676666,0.366279661655426,0.4178430140018463,0.37107259035110474,0.6154512166976929,0.8578161001205444
1667,☹️. I miss you Your stuck in my head And you don't care... This hurts so fucking bad...,I missed someone who care either. Let go of all of those feelings. Write it down and just throw it away. It really did help me a bit. Get your mind off things with other activities. I know you can get through this if I can!,0,0,2,1,0.4843616485595703,0.12212750315666199,0.47426801919937134,0.302473247051239,0.5178864598274231,0.37178683280944824,0.3413565158843994,0.4719759523868561,0.07539469748735428,0.3890424370765686,0.4466250240802765,0.3930566906929016,0.5285928249359131,0.35987114906311035,0.2850676476955414,0.32010671496391296,0.4888746738433838,0.3194029927253723,0.5305666923522949,0.5886855125427246,0,0.5317190885543823,0.3093554973602295,0.48609650135040283,0.31109267473220825,0.48948660492897034,0.2635282874107361,0.5514174699783325,0.5738306641578674,0.35672417283058167,0.5170760154724121,0.5974572896957397,0.47993746399879456,0.5447729229927063,0.6560297012329102,0.47455883026123047,0.28813445568084717,0.4059586822986603,0.5256627202033997,0.6906726360321045,0.6148535013198853
1668,How do i live help. i feel dead please help,What's on your mind? &lt;3,0,1,0,1,0.4846824109554291,0.27354225516319275,0.5563555359840393,0.2592925727367401,0.32021260261535645,0.31409141421318054,0.35112079977989197,0.593919575214386,0.14316575229167938,0.6245378255844116,0.5398606657981873,0.3768448829650879,0.6452846527099609,0.5932615995407104,0.4864314794540405,0.2357131987810135,0.5606200098991394,0.46107855439186096,0.574176013469696,0.57278972864151,0,0.44731396436691284,0.21598561108112335,0.5905134081840515,0.2710282504558563,0.44053971767425537,0.2699070870876312,0.3752855062484741,0.5795325636863708,0.31241685152053833,0.4920216202735901,0.5581428408622742,0.39461687207221985,0.4890604615211487,0.6150248646736145,0.41565564274787903,0.32829946279525757,0.41832560300827026,0.4433472752571106,0.5392401218414307,0.5150123834609985
1669,"What's the point?. Why am I supposed to stay alive? I don't want to reproduce and I don't care for anyone in my life. I don't see a point, especially if I'm just going to die in the end.","It's a sad reality that everything comes to an end and that we're not given an exact explanation of why we're here or what the meaning of it all is. The way I see it is that we're here to give our life meaning one way or another. Since we don't know the meaning we have to make the meaning. Some people find that through their work, family, helping others, etc. Life is full of endless possibilities of what we can do with it. It's hard getting to the point where we feel like we're happy or accomplished but that in itself is another aspect of life and finding meaning. For some people it could take most of their lives to find the meaning that they were looking for and in my view I'd rather spend my whole life looking for that meaning and helping who I can along the way than to just accept that there's no meaning to it and end it since that's not really an answer. I may never get the answer myself but I can at least enjoy the journey leading to the end and maybe that in and of itself was the meaning all along. You'll meet many varieties of people throughout your life who will give you different perspectives of what meaning is to them and maybe that will help you on your journey and maybe it won't. We have the time we're given and what we do with it is dependent on us. Even after we die and join the rest of the universe in it's infinite there'll still be people around who will say, Hey remember u/OkayScience, I want to do what he did and live my life to its fullest. We can still be remembered for the life we lived even after we're gone and in that way we'll essentially live forever. This is the way I see life and it helps me from time to time. I still have my bad days and sometimes consider if it's all worth it but then I just keep going because I won't know if I just stop here. Plus it helps talking to people about it at times and if you do feel like talking about it more feel free to send me a message. Keep going with the journey and stay strong since you'll find your meaning in time.",1,0,0,1,0.5248357057571411,0.19107256829738617,0.5436069369316101,0.30994197726249695,0.5372588038444519,0.27176302671432495,0.5821002125740051,0.5661846995353699,0.16586516797542572,0.5593492984771729,0.5301839113235474,0.4781428575515747,0.5609240531921387,0.48857733607292175,0.40625321865081787,0.2220049649477005,0.48178064823150635,0.5218930244445801,0.6584002375602722,0.7105239033699036,0,0.45877906680107117,0.20855921506881714,0.4462093412876129,0.4066905677318573,0.4567023813724518,0.2758103013038635,0.3626120686531067,0.5607956647872925,0.35974082350730896,0.370345801115036,0.5186088681221008,0.2947629690170288,0.6292291879653931,0.5904655456542969,0.2454225867986679,0.02487671747803688,0.5658085346221924,0.6523497104644775,0.6921238899230957,0.46769237518310547
1670,"What do you do to feel alive?. I vary from cutting myself, drinking and doing drugs to exercise, strict diet and hard work.","Chemically using calcium hydroxide. easy to go overboard, though. I have on several instances burned so deeply it destroyed nerve cut too, but generally stick with burns.",0,0,2,1,0.6134345531463623,0.5145117044448853,0.12844105064868927,0.1388826072216034,0.333320289850235,0.18699337542057037,0.775091290473938,0.49445047974586487,0.6919859051704407,0.6582807898521423,0.6012747287750244,0.6199374794960022,0.4209330081939697,0.4489099681377411,0.662335216999054,0.2290492206811905,0.2204437255859375,0.6402155756950378,0.7166893482208252,0.47956815361976624,0,0.4563243091106415,0.15883834660053253,0.49570417404174805,0.23206688463687897,0.5059120655059814,0.33725816011428833,0.3850773572921753,0.3758317232131958,0.0488312691450119,0.4564041197299957,0.49888384342193604,0.47156938910484314,0.46605774760246277,0.4637310206890106,0.3415296971797943,0.3025503158569336,0.3971942961215973,0.4475865960121155,0.6206768751144409,0.6865981221199036
